Area Code,Date,Product,Product Line,Product Type,State,Territory,Territory Size,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
475,01-08-2013,Caffe Mocha,Beans,Espresso,Connecticut,East,Small Territory,Regular,40,60,10,100,44,617,61,39,1,-11,104,64
603,01-08-2013,Caffe Mocha,Beans,Espresso,New Hampshire,East,Small Territory,Regular,60,80,10,140,63,332,88,57,1,1,150,81
603,01-08-2013,Regular Espresso,Beans,Espresso,New Hampshire,East,Small Territory,Regular,20,40,0,60,29,215,36,11,1,-12,64,42
337,01-08-2013,Caffe Latte,Beans,Espresso,Louisiana,South,Small Territory,Regular,30,60,10,90,44,-508,61,39,1,-10,104,63
505,01-08-2013,Caffe Latte,Beans,Espresso,New Mexico,South,Small Territory,Regular,20,30,0,50,29,-347,36,11,1,-11,64,41
918,01-08-2013,Caffe Latte,Beans,Espresso,Oklahoma,South,Small Territory,Regular,90,140,100,230,116,"-1,278",161,35,1,141,275,55
318,01-08-2013,Caffe Mocha,Beans,Espresso,Louisiana,South,Small Territory,Regular,40,60,40,100,47,366,79,14,1,57,125,35
505,01-08-2013,Caffe Mocha,Beans,Espresso,New Mexico,South,Small Territory,Regular,50,70,0,120,63,332,88,57,1,3,150,80
580,01-08-2013,Caffe Mocha,Beans,Espresso,Oklahoma,South,Small Territory,Regular,10,20,20,30,16,484,25,4,1,14,41,14
775,01-08-2013,Caffe Latte,Beans,Espresso,Nevada,West,Small Territory,Regular,0,40,30,40,0,516,43,0,1,44,43,10
541,01-08-2013,Caffe Latte,Beans,Espresso,Oregon,West,Small Territory,Regular,40,60,20,100,49,414,60,18,1,12,108,47
435,01-08-2013,Caffe Latte,Beans,Espresso,Utah,West,Small Territory,Regular,30,40,30,70,32,841,48,8,1,39,79,19
425,01-08-2013,Caffe Latte,Beans,Espresso,Washington,West,Small Territory,Regular,20,40,30,60,30,581,39,9,1,23,68,20
702,01-08-2013,Caffe Mocha,Beans,Espresso,Nevada,West,Small Territory,Regular,20,40,30,60,25,851,38,7,1,26,62,18
971,01-08-2013,Caffe Mocha,Beans,Espresso,Oregon,West,Small Territory,Regular,40,60,30,100,46,415,62,15,1,26,107,40
435,01-08-2013,Caffe Mocha,Beans,Espresso,Utah,West,Small Territory,Regular,70,90,60,160,77,581,99,25,1,86,174,34
360,01-08-2013,Caffe Mocha,Beans,Espresso,Washington,West,Small Territory,Regular,60,70,20,130,63,397,77,23,1,28,139,53
719,01-08-2013,Chamomile,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,120,130,80,250,145,"1,292",146,40,1,113,288,60
815,01-08-2013,Chamomile,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,100,160,140,260,123,941,178,34,1,182,298,43
513,01-08-2013,Chamomile,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,10,20,20,30,16,484,25,4,1,12,41,15
719,01-08-2013,Lemon,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,30,40,0,70,37,513,52,33,1,-14,88,58
312,01-08-2013,Lemon,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,40,60,40,100,52,554,68,17,1,54,119,27
513,01-08-2013,Lemon,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,10,30,30,40,22,865,33,6,1,22,55,16
303,01-08-2013,Mint,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,30,60,30,90,46,415,62,15,1,28,107,39
312,01-08-2013,Mint,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,110,170,140,280,132,994,191,36,1,197,320,45
786,01-08-2013,Chamomile,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,20,30,20,50,30,581,39,9,1,25,68,20
727,01-08-2013,Lemon,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,40,60,30,100,63,397,77,23,1,28,139,53
978,01-08-2013,Lemon,Leaves,Herbal Tea,Massachusetts,East,Major Territory,Decaf,30,50,20,80,49,414,60,18,1,12,108,47
212,01-08-2013,Lemon,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,210,290,180,500,284,"1,565",369,107,1,316,647,130
850,01-08-2013,Mint,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,70,100,70,170,103,"1,073",123,31,1,97,224,49
718,01-08-2013,Mint,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,230,-140,-230,90,311,"3,422",-187,96,1,-420,123,109
817,01-08-2013,Chamomile,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,40,60,30,100,46,415,62,15,1,26,107,40
210,01-08-2013,Lemon,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,30,50,30,80,34,428,51,10,1,26,84,30
916,01-08-2013,Chamomile,Leaves,Herbal Tea,California,West,Major Territory,Decaf,110,170,140,280,132,994,191,36,1,197,320,45
818,01-08-2013,Lemon,Leaves,Herbal Tea,California,West,Major Territory,Decaf,260,330,240,590,311,"1,296",367,96,1,344,672,110
213,01-08-2013,Mint,Leaves,Herbal Tea,California,West,Major Territory,Decaf,40,60,40,100,52,554,68,17,1,52,119,28
720,01-08-2013,Darjeeling,Leaves,Tea,Colorado,Central,Major Territory,Regular,40,50,10,90,49,414,60,18,1,12,108,47
312,01-08-2013,Darjeeling,Leaves,Tea,Illinois,Central,Major Territory,Regular,80,130,100,210,100,598,145,28,1,145,243,37
614,01-08-2013,Darjeeling,Leaves,Tea,Ohio,Central,Major Territory,Regular,90,160,100,250,114,810,172,37,1,142,283,64
720,01-08-2013,Earl Grey,Leaves,Tea,Colorado,Central,Major Territory,Regular,30,50,20,80,41,"1,046",50,12,1,22,90,32
815,01-08-2013,Earl Grey,Leaves,Tea,Illinois,Central,Major Territory,Regular,40,70,30,110,52,662,79,17,1,41,130,46
419,01-08-2013,Earl Grey,Leaves,Tea,Ohio,Central,Major Territory,Regular,90,150,100,240,116,678,161,35,1,142,275,54
720,01-08-2013,Green Tea,Leaves,Tea,Colorado,Central,Major Territory,Regular,50,80,50,130,68,587,87,22,1,73,154,32
954,01-08-2013,Darjeeling,Leaves,Tea,Florida,East,Major Territory,Regular,40,80,60,120,46,880,68,12,1,61,113,22
508,01-08-2013,Darjeeling,Leaves,Tea,Massachusetts,East,Major Territory,Regular,20,30,20,50,22,865,33,6,1,22,55,16
646,01-08-2013,Darjeeling,Leaves,Tea,New York,East,Major Territory,Regular,130,210,170,340,132,994,191,36,1,199,320,44
716,01-08-2013,Earl Grey,Leaves,Tea,New York,East,Major Territory,Regular,130,190,150,320,123,941,178,34,1,184,298,42
904,01-08-2013,Green Tea,Leaves,Tea,Florida,East,Major Territory,Regular,60,100,80,160,63,864,91,17,1,87,153,26
781,01-08-2013,Green Tea,Leaves,Tea,Massachusetts,East,Major Territory,Regular,10,30,20,40,16,484,25,4,1,12,41,15
845,01-08-2013,Green Tea,Leaves,Tea,New York,East,Major Territory,Regular,100,160,130,260,100,598,145,28,1,145,243,37
805,01-08-2013,Darjeeling,Leaves,Tea,California,West,Major Territory,Regular,80,120,100,200,123,941,178,34,1,184,298,42
760,01-08-2013,Earl Grey,Leaves,Tea,California,West,Major Territory,Regular,60,100,90,160,100,598,145,28,1,145,243,37
650,01-08-2013,Green Tea,Leaves,Tea,California,West,Major Territory,Regular,30,50,20,80,52,662,79,17,1,41,130,46
515,01-08-2013,Chamomile,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,250,350,250,600,295,"1,714",392,97,1,362,681,121
636,01-08-2013,Chamomile,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,50,80,20,130,63,332,88,57,1,3,150,80
414,01-08-2013,Chamomile,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,70,50,110,47,366,79,14,1,57,125,35
515,01-08-2013,Lemon,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,130,200,150,330,154,817,222,49,1,208,373,66
816,01-08-2013,Lemon,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,100,20,-20,120,120,"1,439",19,37,1,-57,138,56
262,01-08-2013,Lemon,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,50,80,70,130,63,864,91,17,1,87,153,26
959,01-08-2013,Lemon,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,50,70,30,120,72,606,88,27,1,39,159,56
603,01-08-2013,Lemon,Leaves,Herbal Tea,New Hampshire,East,Small Territory,Decaf,20,40,10,60,38,248,48,14,1,1,85,44
475,01-08-2013,Mint,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,30,50,30,80,50,"1,064",60,15,1,33,109,33
504,01-08-2013,Chamomile,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,70,100,70,170,77,581,99,25,1,84,174,35
505,01-08-2013,Chamomile,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,20,40,30,60,25,851,38,7,1,26,62,18
918,01-08-2013,Chamomile,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,60,70,20,130,63,397,77,23,1,28,139,53
225,01-08-2013,Lemon,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,60,90,40,150,72,606,88,27,1,39,159,56
505,01-08-2013,Lemon,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,30,50,20,80,41,"1,007",49,12,1,21,89,32
405,01-08-2013,Lemon,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,120,190,60,310,133,705,184,120,1,47,314,140
702,01-08-2013,Chamomile,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,140,220,70,360,173,927,239,156,1,68,408,177
971,01-08-2013,Chamomile,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,20,30,30,50,25,826,37,7,1,26,61,17
435,01-08-2013,Chamomile,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,50,80,60,130,61,322,90,19,1,68,150,38
253,01-08-2013,Chamomile,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,70,120,80,190,90,"1,139",135,29,1,104,223,56
775,01-08-2013,Lemon,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,160,250,170,410,196,"1,167",271,64,1,225,463,100
541,01-08-2013,Lemon,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,50,80,60,130,68,587,87,22,1,73,154,32
435,01-08-2013,Lemon,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,50,90,60,140,64,460,96,21,1,61,159,48
360,01-08-2013,Lemon,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,40,60,50,100,48,839,70,13,1,62,117,23
775,01-08-2013,Mint,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,130,200,150,330,154,817,222,49,1,207,373,67
801,01-08-2013,Mint,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,100,20,-30,120,120,"1,439",19,37,1,-57,138,56
319,01-08-2013,Darjeeling,Leaves,Tea,Iowa,Central,Small Territory,Regular,220,240,150,460,266,"1,797",266,74,1,230,527,92
573,01-08-2013,Darjeeling,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,60,30,90,45,253,60,14,1,26,104,38
715,01-08-2013,Darjeeling,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,30,40,10,70,36,458,54,11,1,28,89,32
515,01-08-2013,Earl Grey,Leaves,Tea,Iowa,Central,Small Territory,Regular,240,310,180,550,284,"1,809",348,107,1,286,626,131
314,01-08-2013,Earl Grey,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,30,-10,50,29,215,36,11,1,-12,64,42
715,01-08-2013,Earl Grey,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,30,60,10,90,44,617,61,39,1,-10,104,63
573,01-08-2013,Green Tea,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,40,0,70,38,248,48,14,1,1,85,44
959,01-08-2013,Darjeeling,Leaves,Tea,Connecticut,East,Small Territory,Regular,30,50,40,80,34,890,49,9,1,39,82,20
603,01-08-2013,Darjeeling,Leaves,Tea,New Hampshire,East,Small Territory,Regular,20,40,30,60,25,851,38,7,1,28,62,17
203,01-08-2013,Green Tea,Leaves,Tea,Connecticut,East,Small Territory,Regular,20,30,20,50,19,811,28,5,1,17,47,15
603,01-08-2013,Green Tea,Leaves,Tea,New Hampshire,East,Small Territory,Regular,0,40,30,40,0,516,43,0,1,43,43,11
702,01-08-2013,Darjeeling,Leaves,Tea,Nevada,West,Small Territory,Regular,190,270,190,460,295,"1,714",392,97,1,362,681,121
541,01-08-2013,Darjeeling,Leaves,Tea,Oregon,West,Small Territory,Regular,10,10,10,20,16,484,25,4,1,12,41,15
435,01-08-2013,Darjeeling,Leaves,Tea,Utah,West,Small Territory,Regular,40,60,10,100,63,332,88,57,1,3,150,80
425,01-08-2013,Darjeeling,Leaves,Tea,Washington,West,Small Territory,Regular,30,50,30,80,47,366,79,14,1,58,125,34
702,01-08-2013,Earl Grey,Leaves,Tea,Nevada,West,Small Territory,Regular,170,190,130,360,266,"1,797",266,74,1,230,527,92
541,01-08-2013,Earl Grey,Leaves,Tea,Oregon,West,Small Territory,Regular,70,120,80,190,114,810,172,37,1,144,283,63
435,01-08-2013,Earl Grey,Leaves,Tea,Utah,West,Small Territory,Regular,20,50,30,70,45,253,60,14,1,26,104,38
206,01-08-2013,Earl Grey,Leaves,Tea,Washington,West,Small Territory,Regular,20,40,30,60,36,458,54,11,1,28,89,32
775,01-08-2013,Green Tea,Leaves,Tea,Nevada,West,Small Territory,Regular,180,-180,-260,0,284,"5,807",-284,107,1,-558,21,131
503,01-08-2013,Green Tea,Leaves,Tea,Oregon,West,Small Territory,Regular,70,110,70,180,116,678,161,35,1,141,275,55
435,01-08-2013,Green Tea,Leaves,Tea,Utah,West,Small Territory,Regular,10,30,10,40,29,215,36,11,1,-12,64,42
253,01-08-2013,Green Tea,Leaves,Tea,Washington,West,Small Territory,Regular,20,50,10,70,44,617,61,39,1,-11,104,64
720,01-09-2013,Decaf Irish Cream,Beans,Coffee,Colorado,Central,Major Territory,Decaf,100,150,120,250,100,981,145,28,1,157,261,39
847,01-09-2013,Decaf Irish Cream,Beans,Coffee,Illinois,Central,Major Territory,Decaf,120,190,140,310,122,801,176,39,1,171,318,61
614,01-09-2013,Decaf Irish Cream,Beans,Coffee,Ohio,Central,Major Territory,Decaf,50,80,20,130,52,509,74,47,1,-4,134,77
321,01-09-2013,Decaf Irish Cream,Beans,Coffee,Florida,East,Major Territory,Decaf,90,120,80,210,96,666,134,29,1,120,245,53
806,01-09-2013,Decaf Irish Cream,Beans,Coffee,Texas,South,Major Territory,Decaf,70,90,70,160,58,548,74,19,1,62,141,32
818,01-09-2013,Decaf Irish Cream,Beans,Coffee,California,West,Major Territory,Decaf,200,-30,-120,170,162,"3,421",-24,53,1,-178,147,96
970,01-09-2013,Decaf Espresso,Beans,Espresso,Colorado,Central,Major Territory,Decaf,60,110,60,170,60,656,90,19,1,58,160,51
773,01-09-2013,Decaf Espresso,Beans,Espresso,Illinois,Central,Major Territory,Decaf,280,300,210,580,249,"1,775",249,69,1,230,531,94
419,01-09-2013,Decaf Espresso,Beans,Espresso,Ohio,Central,Major Territory,Decaf,50,70,30,120,45,409,57,17,1,9,109,51
941,01-09-2013,Decaf Espresso,Beans,Espresso,Florida,East,Major Territory,Decaf,80,110,70,190,85,555,114,28,1,86,212,56
325,01-09-2013,Decaf Espresso,Beans,Espresso,Texas,South,Major Territory,Decaf,60,110,90,170,81,588,118,22,1,126,212,33
530,01-09-2013,Decaf Espresso,Beans,Espresso,California,West,Major Territory,Decaf,240,320,220,560,253,"1,686",336,83,1,326,628,116
970,01-09-2013,Amaretto,Beans,Coffee,Colorado,Central,Major Territory,Regular,130,180,140,310,123,928,179,34,1,199,322,45
216,01-09-2013,Amaretto,Beans,Coffee,Ohio,Central,Major Territory,Regular,50,80,50,130,53,410,72,17,1,42,133,44
303,01-09-2013,Colombian,Beans,Coffee,Colorado,Central,Major Territory,Regular,60,70,50,130,58,548,74,19,1,62,141,32
630,01-09-2013,Colombian,Beans,Coffee,Illinois,Central,Major Territory,Regular,170,230,140,400,162,"1,148",225,53,1,191,412,96
614,01-09-2013,Colombian,Beans,Coffee,Ohio,Central,Major Territory,Regular,40,70,40,110,43,424,64,13,1,43,114,35
352,01-09-2013,Colombian,Beans,Coffee,Florida,East,Major Territory,Regular,90,140,100,230,99,798,150,32,1,128,265,64
774,01-09-2013,Colombian,Beans,Coffee,Massachusetts,East,Major Territory,Regular,50,490,460,540,60,"-2,572",516,19,1,690,614,51
516,01-09-2013,Colombian,Beans,Coffee,New York,East,Major Territory,Regular,300,450,320,750,316,"2,580",474,110,1,463,842,162
281,01-09-2013,Colombian,Beans,Coffee,Texas,South,Major Territory,Regular,310,370,280,680,251,"1,268",295,77,1,292,582,98
714,01-09-2013,Amaretto,Beans,Coffee,California,West,Major Territory,Regular,150,-20,-70,130,122,"2,378",-13,39,1,-110,116,61
562,01-09-2013,Colombian,Beans,Coffee,California,West,Major Territory,Regular,390,590,450,980,316,"2,580",474,110,1,465,842,161
719,01-09-2013,Caffe Mocha,Beans,Espresso,Colorado,Central,Major Territory,Regular,90,140,110,230,81,588,118,22,1,125,212,34
309,01-09-2013,Caffe Mocha,Beans,Espresso,Illinois,Central,Major Territory,Regular,290,400,280,690,253,"1,686",336,83,1,326,628,116
440,01-09-2013,Caffe Mocha,Beans,Espresso,Ohio,Central,Major Territory,Regular,170,190,130,360,155,"1,280",155,43,1,129,330,68
754,01-09-2013,Caffe Mocha,Beans,Espresso,Florida,East,Major Territory,Regular,80,130,40,210,93,692,130,84,1,25,238,113
857,01-09-2013,Caffe Mocha,Beans,Espresso,Massachusetts,East,Major Territory,Regular,40,50,-10,90,52,520,46,47,1,-46,104,77
518,01-09-2013,Caffe Mocha,Beans,Espresso,New York,East,Major Territory,Regular,110,-50,-180,60,121,"2,932",-53,110,1,-292,72,144
774,01-09-2013,Regular Espresso,Beans,Espresso,Massachusetts,East,Major Territory,Regular,140,160,100,300,155,"1,280",155,43,1,129,330,68
516,01-09-2013,Regular Espresso,Beans,Espresso,New York,East,Major Territory,Regular,230,320,240,550,249,"1,286",318,69,1,332,604,94
903,01-09-2013,Caffe Latte,Beans,Espresso,Texas,South,Major Territory,Regular,50,70,40,120,60,-718,90,19,1,58,160,51
713,01-09-2013,Caffe Mocha,Beans,Espresso,Texas,South,Major Territory,Regular,100,150,120,250,123,928,179,34,1,199,322,45
310,01-09-2013,Caffe Latte,Beans,Espresso,California,West,Major Territory,Regular,230,240,160,470,249,"1,775",249,69,1,232,531,93
951,01-09-2013,Caffe Mocha,Beans,Espresso,California,West,Major Territory,Regular,110,160,30,270,121,910,169,110,1,39,309,143
319,01-09-2013,Decaf Irish Cream,Beans,Coffee,Iowa,Central,Small Territory,Decaf,10,20,10,30,15,600,20,4,1,4,37,17
816,01-09-2013,Decaf Irish Cream,Beans,Coffee,Missouri,Central,Small Territory,Decaf,60,80,50,140,62,"1,059",74,19,1,50,145,40
414,01-09-2013,Decaf Irish Cream,Beans,Coffee,Wisconsin,Central,Small Territory,Decaf,90,110,70,200,85,555,114,28,1,86,212,56
504,01-09-2013,Decaf Irish Cream,Beans,Coffee,Louisiana,South,Small Territory,Decaf,60,90,70,150,51,857,75,14,1,74,134,25
505,01-09-2013,Decaf Irish Cream,Beans,Coffee,New Mexico,South,Small Territory,Decaf,130,10,-40,140,104,"1,574",11,32,1,-65,123,55
580,01-09-2013,Decaf Irish Cream,Beans,Coffee,Oklahoma,South,Small Territory,Decaf,30,60,50,90,29,862,43,8,1,34,77,20
702,01-09-2013,Decaf Irish Cream,Beans,Coffee,Nevada,West,Small Territory,Decaf,40,50,30,90,33,"1,003",39,10,1,10,77,32
503,01-09-2013,Decaf Irish Cream,Beans,Coffee,Oregon,West,Small Territory,Decaf,50,80,50,130,43,424,64,13,1,42,114,36
435,01-09-2013,Decaf Irish Cream,Beans,Coffee,Utah,West,Small Territory,Decaf,80,100,50,180,67,599,83,25,1,36,160,59
206,01-09-2013,Decaf Irish Cream,Beans,Coffee,Washington,West,Small Territory,Decaf,110,160,60,270,93,692,130,84,1,24,238,114
712,01-09-2013,Decaf Espresso,Beans,Espresso,Iowa,Central,Small Territory,Decaf,0,50,40,50,0,473,43,0,1,47,46,11
314,01-09-2013,Decaf Espresso,Beans,Espresso,Missouri,Central,Small Territory,Decaf,30,60,50,90,32,837,47,8,1,40,84,20
715,01-09-2013,Decaf Espresso,Beans,Espresso,Wisconsin,Central,Small Territory,Decaf,30,50,30,80,33,577,43,10,1,31,81,22
959,01-09-2013,Decaf Espresso,Beans,Espresso,Connecticut,East,Small Territory,Decaf,40,70,40,110,48,380,65,15,1,34,120,42
337,01-09-2013,Decaf Espresso,Beans,Espresso,Louisiana,South,Small Territory,Decaf,30,60,40,90,46,454,67,14,1,46,120,36
505,01-09-2013,Decaf Espresso,Beans,Espresso,New Mexico,South,Small Territory,Decaf,30,40,10,70,39,248,52,12,1,19,97,39
405,01-09-2013,Decaf Espresso,Beans,Espresso,Oklahoma,South,Small Territory,Decaf,80,130,80,210,99,798,150,32,1,129,265,63
775,01-09-2013,Decaf Espresso,Beans,Espresso,Nevada,West,Small Territory,Decaf,20,30,20,50,23,803,35,6,1,25,62,18
971,01-09-2013,Decaf Espresso,Beans,Espresso,Oregon,West,Small Territory,Decaf,140,150,90,290,155,"1,280",155,43,1,129,330,68
435,01-09-2013,Decaf Espresso,Beans,Espresso,Utah,West,Small Territory,Decaf,40,60,40,100,44,886,64,12,1,59,115,24
206,01-09-2013,Decaf Espresso,Beans,Espresso,Washington,West,Small Territory,Decaf,70,100,70,170,83,"1,063",99,25,1,79,194,46
319,01-09-2013,Amaretto,Beans,Coffee,Iowa,Central,Small Territory,Regular,20,30,20,50,19,848,29,5,1,19,51,16
608,01-09-2013,Amaretto,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,70,80,30,150,67,391,82,25,1,34,159,59
515,01-09-2013,Colombian,Beans,Coffee,Iowa,Central,Small Territory,Regular,30,40,20,70,33,"1,003",39,10,1,10,77,32
573,01-09-2013,Colombian,Beans,Coffee,Missouri,Central,Small Territory,Regular,70,80,30,150,67,599,83,25,1,37,160,58
715,01-09-2013,Colombian,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,90,140,40,230,93,692,130,84,1,24,238,114
603,01-09-2013,Amaretto,Beans,Coffee,New Hampshire,East,Small Territory,Regular,40,70,50,110,49,315,71,15,1,49,128,38
203,01-09-2013,Colombian,Beans,Coffee,Connecticut,East,Small Territory,Regular,90,150,110,240,103,"1,130",155,33,1,135,275,64
603,01-09-2013,Colombian,Beans,Coffee,New Hampshire,East,Small Territory,Regular,50,80,50,130,55,453,84,18,1,50,148,50
318,01-09-2013,Colombian,Beans,Coffee,Louisiana,South,Small Territory,Regular,60,80,60,140,48,834,71,13,1,68,127,25
505,01-09-2013,Colombian,Beans,Coffee,New Mexico,South,Small Territory,Regular,60,110,70,170,55,453,84,18,1,50,148,50
580,01-09-2013,Colombian,Beans,Coffee,Oklahoma,South,Small Territory,Regular,70,100,80,170,61,579,79,20,1,70,149,32
503,01-09-2013,Amaretto,Beans,Coffee,Oregon,West,Small Territory,Regular,60,90,30,150,52,509,74,47,1,-4,134,77
435,01-09-2013,Amaretto,Beans,Coffee,Utah,West,Small Territory,Regular,70,100,70,170,62,"1,059",74,19,1,49,145,41
775,01-09-2013,Colombian,Beans,Coffee,Nevada,West,Small Territory,Regular,50,60,20,110,40,244,51,15,1,3,97,49
541,01-09-2013,Colombian,Beans,Coffee,Oregon,West,Small Territory,Regular,70,100,50,170,57,469,80,18,1,27,146,62
801,01-09-2013,Colombian,Beans,Coffee,Utah,West,Small Territory,Regular,60,80,50,140,48,380,65,15,1,33,120,43
425,01-09-2013,Colombian,Beans,Coffee,Washington,West,Small Territory,Regular,80,120,80,200,68,445,99,21,1,83,178,43
319,01-09-2013,Caffe Mocha,Beans,Espresso,Iowa,Central,Small Territory,Regular,20,40,30,60,23,803,35,6,1,27,62,17
573,01-09-2013,Caffe Mocha,Beans,Espresso,Missouri,Central,Small Territory,Regular,50,70,50,120,44,886,64,12,1,61,115,23
920,01-09-2013,Caffe Mocha,Beans,Espresso,Wisconsin,Central,Small Territory,Regular,90,120,80,210,83,"1,063",99,25,1,79,194,46
203,01-09-2013,Caffe Mocha,Beans,Espresso,Connecticut,East,Small Territory,Regular,50,90,20,140,62,612,87,56,1,3,159,85
603,01-09-2013,Caffe Mocha,Beans,Espresso,New Hampshire,East,Small Territory,Regular,40,60,10,100,44,325,62,40,1,-10,113,69
603,01-09-2013,Regular Espresso,Beans,Espresso,New Hampshire,East,Small Territory,Regular,20,30,0,50,24,212,30,9,1,-18,58,42
318,01-09-2013,Caffe Latte,Beans,Espresso,Louisiana,South,Small Territory,Regular,50,70,0,120,62,-613,87,56,1,3,159,85
505,01-09-2013,Caffe Latte,Beans,Espresso,New Mexico,South,Small Territory,Regular,20,20,0,40,24,-412,30,9,1,-18,58,42
918,01-09-2013,Caffe Latte,Beans,Espresso,Oklahoma,South,Small Territory,Regular,80,110,80,190,96,"-1,555",134,29,1,122,245,52
337,01-09-2013,Caffe Mocha,Beans,Espresso,Louisiana,South,Small Territory,Regular,40,80,60,120,57,349,94,17,1,79,161,41
505,01-09-2013,Caffe Mocha,Beans,Espresso,New Mexico,South,Small Territory,Regular,30,60,10,90,44,325,62,40,1,-12,113,70
580,01-09-2013,Caffe Mocha,Beans,Espresso,Oklahoma,South,Small Territory,Regular,10,30,30,40,20,482,30,5,1,19,53,17
775,01-09-2013,Caffe Latte,Beans,Espresso,Nevada,West,Small Territory,Regular,0,40,30,40,0,473,43,0,1,47,46,11
971,01-09-2013,Caffe Latte,Beans,Espresso,Oregon,West,Small Territory,Regular,40,50,10,90,45,409,57,17,1,9,109,51
435,01-09-2013,Caffe Latte,Beans,Espresso,Utah,West,Small Territory,Regular,30,40,30,70,32,837,47,8,1,40,84,20
360,01-09-2013,Caffe Latte,Beans,Espresso,Washington,West,Small Territory,Regular,30,40,30,70,33,577,43,10,1,31,81,22
702,01-09-2013,Caffe Mocha,Beans,Espresso,Nevada,West,Small Territory,Regular,10,30,20,40,19,848,29,5,1,18,51,17
503,01-09-2013,Caffe Mocha,Beans,Espresso,Oregon,West,Small Territory,Regular,50,70,40,120,53,410,72,17,1,42,133,44
801,01-09-2013,Caffe Mocha,Beans,Espresso,Utah,West,Small Territory,Regular,60,90,60,150,69,572,90,22,1,83,169,34
360,01-09-2013,Caffe Mocha,Beans,Espresso,Washington,West,Small Territory,Regular,60,80,30,140,67,391,82,25,1,34,159,59
303,01-09-2013,Chamomile,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,130,140,90,270,155,"1,280",155,43,1,129,330,68
312,01-09-2013,Chamomile,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,100,160,140,260,123,928,179,34,1,197,322,46
513,01-09-2013,Chamomile,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,10,30,30,40,20,482,30,5,1,21,53,16
970,01-09-2013,Lemon,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,20,110,52,509,74,47,1,-3,134,76
312,01-09-2013,Lemon,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,40,70,50,110,58,548,74,19,1,64,141,31
614,01-09-2013,Lemon,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,20,40,40,60,29,862,43,8,1,34,77,20
720,01-09-2013,Mint,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,40,110,53,410,72,17,1,40,133,45
773,01-09-2013,Mint,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,80,130,110,210,100,981,145,28,1,157,261,39
